file,text
common_voice_tk_37786302.wav,"Ýok, göwnüm çökgün ýa-da hiç zada höwessiz däl."
common_voice_tk_37786304.wav,– Men näbileýin. Iki bolsa iki.
common_voice_tk_37786324.wav,Mundan soňky ädimlerimi gaty seresaply ätjekdigime söz berýän.
common_voice_tk_37786325.wav,Pandemiýada ýetmezçilik ýagdaýynda kislorodyň ilki kime berilmelidigi jedelleşilende şuňa meňzeş bir ahwal görüpdik ahyry.
common_voice_tk_37786326.wav,"Ýitirenini ýitiren ýerinden däl, düýbünden başaga ýerden gözleýär."
common_voice_tk_37786327.wav,"Jemgyýetiň içinde ýaşamak diýmek erkinligi, azatlygy bölüşmek diýmek."
common_voice_tk_37773405.wav,"Hawa, belli bir wagtdan soň öwrenmekden lezzet alman başladym."
common_voice_tk_37773407.wav,"Baha bahanady, jogaby eşder-eşitmez jübsünden pul çykardy."
common_voice_tk_37773409.wav,"Açlyk iýmite, suwsuzlyk suwa."
common_voice_tk_37773425.wav,Maksat oglanjygyň bolşuna ýylgyryp burç satýan daýza seretdi.
common_voice_tk_37773428.wav,Näme ýazmaly?
common_voice_tk_37773429.wav,Inçeden uzynak ýigit oglan ýaly ýeňil turdy.
common_voice_tk_37773445.wav,ýerde aşagyna kardon kagyz ýazyp oturan daýza diňkesini dikdi.
common_voice_tk_37773446.wav,Emma şonda-da Sahy Jepbar «Dolanawer menzil-mekan saryýa…» diýip gygyrýar welin
common_voice_tk_37773448.wav,Bu gezek irräk çykanymyz üçin awtobusda ýer tapdyrdy.
common_voice_tk_37773474.wav,Geliň men size bügün gyzykly bir waka aýdyp bereýin.
common_voice_tk_37773517.wav,"ýöne bir gezek, bir hekaýa ýazdym."
common_voice_tk_37773522.wav,"Garynja-da: «Bilýän Käbä ýetip bilmejegimi, ýöne, dagy bolmanda ýolunda ölerin» diýipdir."
common_voice_tk_37773524.wav,"Çagalar-a hezil eder, ejelerem bir çytylar goýar-da."
common_voice_tk_37773536.wav,"Näme üçin häzirki şahyrlar beýlede dursun, Kerim Gurbannesem onuň ýanynda bärden gaýdýan şahyr bolaýýarka?"
common_voice_tk_37773537.wav,ýalňyş düşünäýmesin
common_voice_tk_37773538.wav,"Aýalyndan, ýuwaş pakyrym görgüliden henize çenli beýle zady görmedik neşebendiň zähresi ýaryldy."
common_voice_tk_37773539.wav,"Diýişi ýaly, çagalary guşjagazy görüp guş bolup uçdular."
common_voice_tk_37773540.wav,Pikir nädip durlanýar?
common_voice_tk_37775980.wav,Akmaral gelneje oglunyñ okuwdan gaýdyp gelenine şeýlebir begendi.
common_voice_tk_37775984.wav,Ony her kim başarmaýar.
common_voice_tk_37776007.wav,Ýöne uly adalatsyzlyk etse
common_voice_tk_37776008.wav,"Ajjyga ýapýan, näme derrew al-petimden alýaň?"
common_voice_tk_37776009.wav,Kyýamat ahyr güni Alla diňe ynsandan sorag edermiş.
common_voice_tk_37776010.wav,Ol oglunyň basyrganyp «Alla jan!» diýmesine tisginip gitdi.
common_voice_tk_37776022.wav,Şodur-şodur Orazyň gözüne ýaş aýlanmandy.
common_voice_tk_37776024.wav,"Köpüsem dünýä edebiýaty, iň meşhur, saýlama ýazyjylaryň, şahyrlarynyň ýazanlary."
common_voice_tk_37776026.wav,Hiç kimi öwmek maksadym ýok
common_voice_tk_37776028.wav,emma durup bilmedi –
common_voice_tk_37776057.wav,Ony goraýan hem mertebe duýgusy eken.
common_voice_tk_37776059.wav,Birahat etmeseň şat bolaryn.
common_voice_tk_37776061.wav,Bu sowalda ýalňyşýanlaram bardyr-a.
common_voice_tk_37776193.wav,Men bir Hudaý uran-a.
common_voice_tk_37776194.wav,"- Çaltlaşyň, jigilerim..."
common_voice_tk_37776195.wav,Onda agzybirlik diýilýän zat – hyýaly bir zatmy?
common_voice_tk_37776244.wav,"Sary ýaryny kabul etmän ýaşyl ýaşaýyşy wasp etmek bolmaz, etjegiňem waspy kem bolar."
common_voice_tk_37776299.wav,Bu ýerlere Sakarçäge diýiler
common_voice_tk_37776301.wav,"James Cook, James Linde ynanýar we onuň pikirini subut etmegi üçin mümkinçilik döredýär."
common_voice_tk_37776302.wav,Telefony ýapan Maksat:
common_voice_tk_37776325.wav,Ýekeje düwmä basýaň sesiň Amerikada eşdilýär.
common_voice_tk_37776327.wav,Ol mundan bihabar gapjygyny açdy.
common_voice_tk_37776328.wav,Hatda gorkam tanadanok.
common_voice_tk_37776329.wav,Durmuşumyzyň her böleginde dürli-dürli ýerlerde bagty gözländiris.
common_voice_tk_37776605.wav,Çagalygyň dünýäsinden ululygyň dünýäsine.
common_voice_tk_37776606.wav,"Arka-da ýok, sag-solam."
common_voice_tk_37776653.wav,Edil barmagyňy ýeke-ýeke sograryn.
common_voice_tk_37776656.wav,Ahyrynda-da asylgy duran iň gowy penjegime çenli ösüp bilmedim.
common_voice_tk_37776657.wav,"Ölümiň reňki – ähli reňkleri özünde jemleýän ýaly, başdan aýaga – ählisi."
common_voice_tk_37776697.wav,"Ýaňky oglanjyk näme diýdi? Hä, ganyňy köpeldýä..."
common_voice_tk_37776699.wav,Orazyňam maňlaýy çygjardy.
common_voice_tk_37776700.wav,Geliň onda bu gezek ýalňyzlyk barada pikir ýöredeliň.
common_voice_tk_37776734.wav,"Muny dünýäniň iň owadan matasyndan tikilen, iň nepis nagyşly köýnegem saňa berip bilmez."
common_voice_tk_37776771.wav,Ýöne iň bolmanda düzlüklere dagdyr öýdýän daglardan habarsyz çöketliklerden biri däldigime-de şükür edýän.
common_voice_tk_37776774.wav,Iň ýokarydaky nokady ünsüňi çekýär.
common_voice_tk_37776775.wav,"Emma «Nirä?», «Nirä barýaň?» «Ugruň nirä?» diýen sowal, sagyndan geler"
common_voice_tk_37776847.wav,Gyzlar gidensoň iki dostuň ikisem seslerini çykarman gamyşlykdan çykyp gaýdypdylar.
common_voice_tk_37776848.wav,ýüregiňe ünji edinmegiň bilen many gazanar.
common_voice_tk_37776850.wav,"Başlamazdan öňürti, size soragym bar: Ýagşylyk ýagtylygyň sebäbimi ýa-da ýagtylyk ýagşylygyň?"
common_voice_tk_37776851.wav,Käbir zatlary öz islegine görä üýtgetmek isledi
common_voice_tk_37777087.wav,At ýoly ýarpylaberende büdürän ýaly etdi-de badyna togalanyp gitdi.
common_voice_tk_37777088.wav,"- Ýok, çörek diýip gelmedim..."
common_voice_tk_37777089.wav,kirlerden saplanmagy üçin ýalňyzlyk zerur hajatlardan biri bolup durýar.
common_voice_tk_37777090.wav,Pylany başarmandyr diýibem ony ýazgarmaň» diýdi.
common_voice_tk_37777107.wav,"Belki, onuň ýamanlygam ýokdur?"
common_voice_tk_37777112.wav,"Biz muňa hezil edip gülüşdik, oňa «Oguldursungözel» diýişdik."
common_voice_tk_37777118.wav,Asyrlary başyndan geçiren goja dag.
common_voice_tk_37777131.wav,Daýyma-da kesir diýesim gelenok.
common_voice_tk_37777133.wav,ýerini başga bir söz çalyşýar
common_voice_tk_37777135.wav,Elbetde ejemem menden syr gizlemänsoň men bu wakany bilýän.
common_voice_tk_37777151.wav,Edýän işime şärik tapsam günäm ýeňläýjek ýaly pikir edendirindä.
common_voice_tk_37781826.wav,Aşgabat şäheri Türkmenistanyň paýtagtydyr.
common_voice_tk_37781829.wav,"Dörtburçlygyň diagonaly irrasional san bolan ""kök iki""niň gatlary çykýardy."
common_voice_tk_37781843.wav,Umman gary diňe bir fitoplankton bilen nejasatdan ybarat hem däl.
common_voice_tk_37781854.wav,"Hekaýa, powest ýazsaň, birhili ýarasy ýeňil ýaly."
common_voice_tk_37784306.wav,Hakykatdanam ene näderdi?
common_voice_tk_37784356.wav,Ol çeşme seni ýene umytlanmaga iterjek höwes bolar.
common_voice_tk_37784358.wav,«Ejem näme diýerkä?»
common_voice_tk_37784360.wav,Şeýdibem gaýtadan ylym öwrenmäge başlapdyr.
common_voice_tk_37784390.wav,"Birdenem ýene öwrenje oglan ýaly, soraglarym bilen urşup başlaryn"
common_voice_tk_37784418.wav,- Men pylany.
common_voice_tk_37784523.wav,"Şol bada-da bir balyk iňňäni agzyna alyp, yzyna, Ybraýyma getirip berýär."
common_voice_tk_37784643.wav,"Sähel salym öň saçagy alyp, zordan «Taňryýalkasyn» diýeňde ýüregim gopdy diýjek bolýamyň?"
common_voice_tk_37786578.wav,Ýaşadýandyr öýdüp ýören kislorodymyz bizi ýuwaşjadan zäherleýän bolup bilermi?
common_voice_tk_37786579.wav,Iňlän bir-iki günlikde çigininden ýaralanan dosty Haljandy.
common_voice_tk_37804871.wav,Alla muny görkezmesin.
common_voice_tk_37804880.wav,Oraz gulaklaryna ynanmady.
common_voice_tk_37805012.wav,Kähalatlarda adam ejizligini seljerip hajatlarynyň iň makul sanawyny çykaryp biler.
common_voice_tk_37809583.wav,"Ýok, özümi pessimist duýamok."
common_voice_tk_37809652.wav,Gitdikçe agyrlaşyp barýan bu boşlugy nädip azaltsa bolarka?
common_voice_tk_37815361.wav,"Ýadyma düşýär, o wagtlar namaz okaýan azdy."
common_voice_tk_38128876.wav,«Gözel ýüzden kyrk günde ýadalar
common_voice_tk_38128888.wav,"Olaryň ýyllyk hereketlerini synlap hojalyk işlerinde, wagty kesgitlemekde giňden peýdalanypdyrlar."
common_voice_tk_38654013.wav,"Kiçi göwün, pespäl bolmalymy?"
common_voice_tk_36931857.wav,gulagyma gelip dur.
common_voice_tk_36943669.wav,Adamlaryň edip biljek zatlarynyň her haçan bir çägi bolan.
common_voice_tk_36943670.wav,Hatda köp halatda merhemetsiz kişi dertlini idili diňlemeýärem.
common_voice_tk_36943671.wav,Okuwamy? Gullugamy?
common_voice_tk_36943673.wav,Bu meseläni ýeňdiň diýeli.
common_voice_tk_36943674.wav,Asla reňk görnenok.
common_voice_tk_36943675.wav,Ýöne bu döwürlerde-de däriniň partlaýyş güýji däl-de diňe ýanyjylygy ulanylýar.
common_voice_tk_36943676.wav,Arada bir içegen deň-duşymyzy ýatlaşdyk welin
common_voice_tk_36943677.wav,"Ýol uzak, synlap oturdym."
common_voice_tk_36943678.wav,Şunluk bilen has uly depginde has uly üýtgemeýäniň gözlegine çykdyk.
common_voice_tk_36943679.wav,"Hamala şoňa dürs jogap berip bilseň, galan zatlaryň hemmesi dogry bolup gidäýjek mysaly görüner."
common_voice_tk_36943680.wav,"Megerem, ejemizi gününe goýmanymyz çyndyr."
common_voice_tk_36943681.wav,Iliň gürrüňem üstünedir.
common_voice_tk_36943682.wav,"Göräýmäge aç-açan, aýdyň, äşgär gürlemäge degjek zadam ýok ýaly."
common_voice_tk_36943683.wav,Başlarda seniň bilen aramyz nähili gowudy.
common_voice_tk_36943684.wav,"Oňa girmek üçin ýörite bellenilen wagtda, mugallymyň öňünde oturyp, berilen temadan bäş-alty kagyzlyk"
common_voice_tk_36943685.wav,Sen ýitirip tapdyň.
common_voice_tk_36943686.wav,"Asyl oňam gözleri meňkiden gowy dal, gyzaryp dur."
common_voice_tk_36943687.wav,O wagtlaram obalara traktor gelen wagtlary.
common_voice_tk_36943688.wav,alasyň gelenini alyp bileňok.
common_voice_tk_36943689.wav,"häzirki tebigy zada öwrülen hadysalar, geçen nesliň düýşünde-de görmejek"
common_voice_tk_36943690.wav,Gara öýüň ortasynda ýanýan ot söneňkirläpdir.
common_voice_tk_36943691.wav,"Hawa, bary düşnükli."
common_voice_tk_36943698.wav,"Ol elini damjaň aşagyna tutanda, damja eline ýüpekden ýumşak degýär."
common_voice_tk_36943699.wav,Oýaly-ukuly ýatan ýigitlerem birlän-ikilän örüp ugradylar.
common_voice_tk_36943700.wav,Töweregimdäki gözlülere göz aýladym.
common_voice_tk_36943702.wav,"Bir dostumyz bardy – owadan, seçelenip duran, şar gara saçlary bardy"
common_voice_tk_36943703.wav,"Düýş, fantastika, gan-da-pyçak, ölüm, öldürmek diýen ýaly zatlaram bolmaly däl."
common_voice_tk_36943704.wav,"Heniz nätjegini bilmän, aljyrab-a görmändi welin"
common_voice_tk_36943705.wav,Tarkowskiý «Döredýän adam wyjdanyny diňläp döretmeli» diýýär.
common_voice_tk_36943706.wav,Sahy agany gonamçylykda goýup gaýtman bolmaýar.
common_voice_tk_36943707.wav,ol ýylgyrdy-da «Sen näme ýagşylyk edýärmiň?» diýdi.
common_voice_tk_36943708.wav,Pikir azatlygy daşky gurşaw tarapyndan çäklendirilmegi has kynyrak bolan azatlyk.
common_voice_tk_36943709.wav,Kakamyň gaharjaňlygyna-da şonuň ýaly hem ýüreginiň dözümsizligine-de men belet.
common_voice_tk_36943710.wav,"Gurbannazaryň goşgularyny oňa deňänimden boldumy, ynsanyň oýlap tapan gurallaryndan iň gözeli iňňe diýesim gelýär."
common_voice_tk_36943711.wav,We bu ýagdaý maglumatlarymyzyň örän çalt bozulmagyna ýetirýär.
common_voice_tk_36943712.wav,"men welin, oňa gözüm düşenden soň diriligem ýitirdim, ölümem."
common_voice_tk_36943713.wav,Doňaklykdan ýadadyňmy?
common_voice_tk_36943714.wav,Ynsanda şu täsin duýgy – birek-birege ýagşylyk etmek
common_voice_tk_36943715.wav,"Nähili uly maksatlar, öňde duran netijeler ýetilmän galýar."
common_voice_tk_36943716.wav,"Tapdym, meňki ýaly hereket edýän köp adam tapdym."
common_voice_tk_36943717.wav,bilemok.
common_voice_tk_36943718.wav,"Sebäbi her bir adam ""Ýetjek maksadym çekjek jebrime degýärmi?"" soragyny özünden sorap durýar."
common_voice_tk_36943719.wav,Derwezeden geçip köşgüň howlusyna girdi.
common_voice_tk_36943720.wav,Gereginden artyk bolanda şatlyk
common_voice_tk_36943721.wav,"Garasyz ak, ajysyz süýji, gysgasyz uzyn, ýakynsyz uzak, kiçisiz uly bilinmeýär."
common_voice_tk_36943722.wav,Bir klasdaşymyň kakasynyň özüni guşak bilen ýençýändigini gürrüň berende agzymy açyp galypdym.
common_voice_tk_36943723.wav,Nädip ýazmaly?
common_voice_tk_36943724.wav,"Onuň özi ýalaňaç, emma ýalaňaçdygynyň aladasyny etmän, ynsana egin-eşik tikmegiň derdinde."
common_voice_tk_36943725.wav,"Hökmirowan, hökümdar reňk."
common_voice_tk_36943726.wav,Pifagoryň özem Hippasusdan soň kän ýaşamady.
common_voice_tk_36943727.wav,Bu sowalyň jogabynyň şeýle uly güýjüniň bolaýýan ýerem bolýar eken.
common_voice_tk_36943728.wav,Dogrusy ilkibada juda lezzetli geldi.
common_voice_tk_36943729.wav,kelläňe bir aýdymyň heňi ýa-da bir goşgy setiri girer-de – hiç çykmaz.
common_voice_tk_36943730.wav,Ýa-da diňe ýazasyň gelende ýazmalymy?
common_voice_tk_36943731.wav,nähili öwrülenini bilmän galdym.
common_voice_tk_36943732.wav,"- Aý, indi daňam golaýlandyr."
common_voice_tk_36943733.wav,Edarada ýeke özümdim.
common_voice_tk_36943734.wav,"Nämedendigini bilemok welin, olara şärik diýesim gelenok."
common_voice_tk_36943735.wav,"öýe ýetsem, inşalla ünsüm sowlar"
common_voice_tk_36943736.wav,"Käbe nirde, sen nirde?» diýip ol görgüliň üstünden gülüpdirler."
common_voice_tk_36943737.wav,"Bu gün welin, näme jogap berjegiňi bilmän dursuň."
common_voice_tk_36943738.wav,«Nädip okyjyny güldürmeli?» diýen ýaly «aladalaryň» bolman
common_voice_tk_36943739.wav,O matalar beýle-de dursun
common_voice_tk_36943740.wav,Kynyrak diýýän sebäbi belli bir derejede çäklendirilmegi mümkin.
common_voice_tk_36943741.wav,Oraz säher bilen ýüregini gysdyrasy gelmedi.
common_voice_tk_36943742.wav,"Guşak bilen ýenjilmek däl, gaty ses bilen üstüme gygyrylanynam kän bilemok."
common_voice_tk_36943748.wav,Şol pursatam... Ol oňa seretdi. Olam oňa.
common_voice_tk_36943749.wav,"Ýöne soňky wagtlar öwgi, şöhrat, şöhratparazlyk meni köp pikire batyrýar"
common_voice_tk_36943750.wav,Menem şolar ýalyrak bir duýguda ýaşaýan.
common_voice_tk_36943751.wav,"Megerem, ol çäýnegi kakam däl-de keseki zyňan bolsa"
common_voice_tk_36943753.wav,Olaryň gazapdan ýaňa düwülen ýumruklaryny görüp ýene gözüni ýumdy.
common_voice_tk_36943754.wav,Endikli eller derew tüpeňi çalyşdy.
common_voice_tk_36943755.wav,"Mertebäňi boýnyýogyn bolmasaň, tekepbir bolmasaň, gorap bolmajak ýaly."
common_voice_tk_36943756.wav,Gorkyň reňki – ýok.
common_voice_tk_36943757.wav,Elliden aşan ýaşym jogap berýär:
common_voice_tk_36943758.wav,Öňüňden çykany okap bolanok.
common_voice_tk_36943759.wav,"Nämçün, nädip, haçan ýaly soraglara jogap berip bilmesemem ýüregimi birahat edip duranyny anyk bilyarin."
common_voice_tk_36943760.wav,"Ýogsa ýaryşmak nire, men nire, kakam nire?"
common_voice_tk_36943761.wav,ony arassalamagyň ugruny tapyp berjek ýalňyzlygyň gözlegine çykýarlar.
common_voice_tk_36943762.wav,Şonuň üçinem adam diýilen jandar ýygy-ýygydan eýelik düşüm ulanmagy gowy görýär.
common_voice_tk_36943763.wav,Çyn haýa hemişe bihaýadan haýa eder.
common_voice_tk_36943764.wav,Nämäniň kemdigini tapmak başardypmydy?
common_voice_tk_36943765.wav,"- Haý, batyr, batyr... Sen ajala aşyk bolduň..."
common_voice_tk_36943766.wav,Senem olary gaýtalarsyň
common_voice_tk_36943767.wav,"Üstesine-de kino almak üçin uly topar işleýär, pul çykdajy edilýar."
common_voice_tk_36943768.wav,«Menem ömürboýy şeýle agzybir ýaşaşsadym»
common_voice_tk_36943769.wav,"Saňa, beýikligňe gözüm gidýär."
common_voice_tk_36943770.wav,Soňsuz ejizligi soňly netijeler bilen kanagatlandyrmak mümkinmi?
common_voice_tk_36943771.wav,"Ynha, indi çäýnekli wakany ýatlap oturşyma kakamy günäkärläp bilemok."
common_voice_tk_36943772.wav,"Emma boýnyýogynlyk, tekepbirlik diýlenem bir zatlar bar."
common_voice_tk_36943773.wav,"Alla jan! Alla jan, sen gow-a. Enem saňa gowy diýýädi. Allajan!…"
common_voice_tk_36943774.wav,"olar özleriniňkä kast edýäler, menem özümiňkä."
common_voice_tk_36943775.wav,Bolasym gelen adam bolmagy başarmadym.
common_voice_tk_36943776.wav,"Gaýta, ýolda ýatan bolsa, aýryp bilmeseň, sowulyp geçmeli bolarsyň."
common_voice_tk_36943777.wav,"Daş töwerekde maňa erbet görelde boljagam, bolanam az däldi."
common_voice_tk_36943779.wav,ýöne diňe düşünjeliligem ejiz ýaly.
common_voice_tk_36943780.wav,Şonda biriniň ýaramaz iş edenini eşdip «Ol namaz okaýar-a?!» diýenimi bilmän galypdym.
common_voice_tk_36943781.wav,Ýaşaýan bilen ölýän sözüniň arasynda kän bir tapawut hem görnenok.
common_voice_tk_36943782.wav,her kim agzybir bolunanyny isleýär.
common_voice_tk_36943783.wav,Dünýäň diregi ýagşylykdyr öýdýärdim.
common_voice_tk_36943784.wav,"Bu dünýe ýaşanyňa-da, urşanyňa-da degýän dünýe."
common_voice_tk_36943785.wav,"Emma birine berdiň, yzyndan ýene biri karz sorap geldi"
common_voice_tk_36943786.wav,Onuň düzýän käbir wakalarynyň oýlanyp aňyrsyna çykyp bolanok.
common_voice_tk_36943787.wav,Bagyşla.
common_voice_tk_36943788.wav,Ýogsa daň adam üçin agarmaýarmy näme?!
common_voice_tk_36943789.wav,Käsäni eline alandan ýüregi jigläp gitdi.
common_voice_tk_36943790.wav,"Belki, şondandyr, bularyň arasyndaky serhedi tapmak kyn."
common_voice_tk_36921853.wav,Sebäbi bilinmeýäni bilmegiň ýoly bilinýäne has gowy düşünmekden geçýär.
common_voice_tk_36921854.wav,Ýaşadym. Ýaşabam ölerin.
common_voice_tk_36921855.wav,Beýlekiniň göwnüne degäýmeäýin
common_voice_tk_36921856.wav,"„Ýene-de öwgümi? Öwgüden ýadadyk“ diýme, dost."
common_voice_tk_36921857.wav,"Awtobusyň içinde, köpçülikde özüniň ogşalmagyndan çytylan Nurum:"
common_voice_tk_36921873.wav,Ol şonda maňa ýene bir gowy pikir aýtdy.
common_voice_tk_36921874.wav,"Ýene bir gün ýaşajagam bolsa, ýaşajakdy."
common_voice_tk_36921875.wav,Onuň wakalary has çuň bolup çykýar.
common_voice_tk_36921876.wav,"Adym, watanym, kärim, dinim, maşgalam hatda duşmanym."
common_voice_tk_36921877.wav,Hudaýa şükür ol häzirem bar.
common_voice_tk_36921903.wav,"Toba edip öňüňde çökerin, daglar» diýýär."
common_voice_tk_36921904.wav,Soňky döwür häli-şindi aýdylýan «aga» sözüne tüýs gelşip durandyr.
common_voice_tk_36921905.wav,kelläň göçýär
common_voice_tk_36921906.wav,"Ýöne öwrenşipdirin, hiçisine seredip beýle gussa giremokdym."
common_voice_tk_36921907.wav,Şeýledir öýdýärdim
common_voice_tk_36921918.wav,baharyň gelenine başgaça bir nazar bilen seredip begenýär.
common_voice_tk_36921919.wav,Uly bir köşgüň derwezesiniň üstünden bardy.
common_voice_tk_36921920.wav,Takyk bilinýäne gözlerini ýumýanlar bolsa ömür bilinmeýänlerden gorkup gezýärler.
common_voice_tk_36921921.wav,"– Sen günä edeňog-a, oglum."
common_voice_tk_36921922.wav,"Aslynda, tutuş milletleri sypatlandyrsalar «Millet diýlen köpçülikdir, her hilisi bardyr» diýip böwrüňi diňleýäňem welin"
common_voice_tk_36921933.wav,Şonda şertlerden zeýrenýänlerimiz ýadyma düşüp gitdi.
common_voice_tk_36921934.wav,"Öz saçym gaty bolandanmy, ýumşak saçlary gowy görerdim."
common_voice_tk_36921935.wav,Oraz ardynjyrady-da işigi açdy.
common_voice_tk_36921936.wav,"şäherden ýadaw, bitirip bilmedik işine lapykeç öýe gelýär."
common_voice_tk_36921937.wav,"Adamlary biri-birine baglaýanyň, gatnaşdyrýanyň, uly bir jemgyýeti döredýäniň ýagşylykdygyna ynanýardym."
common_voice_tk_36921938.wav,Näme ala-böle mollalaryň üstünden düşýäňiz.
common_voice_tk_36921939.wav,"– Eje, çyndanam kyýamatda kim günä eden bolsa, şony oda ýakýalarmy? – diýdi."
common_voice_tk_36921940.wav,Gözlerini ýumdy.
common_voice_tk_36921941.wav,"Gyz synlajak diýip, olaryň ýoluna howsala bilen seredişip otursalaram, ikisiniňem garagaýgysy gyzlar däldi –"
common_voice_tk_36921942.wav,Müňlerçe adam ýyllar boýy iki goşmak ikä dört diýip bilmedi.
common_voice_tk_36921953.wav,ýene müň dürli reňk bar bolsa hemmesini özüňe siňdiresiň gelýär.
common_voice_tk_36921954.wav,Her kim her kim bilen gürleşýär.
common_voice_tk_36921955.wav,Men öz arzuwyma çenli ösüp bilmedik adam.
common_voice_tk_36921956.wav,Hatda alymlaryň arasynda: «Bularyň haýsysy Jelaletdin Rumyka?» diýenlerem tapylýar.
common_voice_tk_36921957.wav,Dostuna gidip aýalynyň ýagdaýyny bilmegi
common_voice_tk_36921958.wav,Aslynda dünýe menden bu ýaryşda öň gaçmady.
common_voice_tk_36921959.wav,"“Sylag-hormat agyr ýükdür, seň boýnuňa uly jogapkärçilik goýýandyr”"
common_voice_tk_36921960.wav,Bar eşiden käýinjem şo boldy
common_voice_tk_36921961.wav,On ýaşlaryndaky oglanjygam kino gahrymanymyzdy.
common_voice_tk_36921962.wav,Ol hiç haçan ýaşaýşy wasp edýänleriň ölümi unudyşy ýaly etmändi.
common_voice_tk_36921992.wav,Atmosferadaky kömürturşy gazy tolkunlar we başga dürli tebigy hadysalar arkaly suwda ereýär.
common_voice_tk_36921995.wav,Adamlaryň aglaba bölegi eýwanyň burçlaryna egilip gulaklaryny ýere beripdiler.
common_voice_tk_36921996.wav,Köpеk nämе jоgap bеrеndir öýdýäňiz?
common_voice_tk_36921997.wav,"Barsak Mylly aga-da, Hury Halmämmedem, Sahy Jepbaram, Kerim Gurbannepesem, Şaja Batyram…"
common_voice_tk_36921998.wav,Şahyr «Boýumy boýuňa deňän haladym
common_voice_tk_36921999.wav,"Aslynda gözlege muşdakdygymyzy aýtmak bilen bagtyň göni gözlegdedigini aýtdyk, makalany tamamlasagam bolýar."
common_voice_tk_36922000.wav,"Ýöne Pikasso şöhratyň hasabyna meşhur däl, elbetde."
common_voice_tk_36922001.wav,Onuň ejirini çekmeli.
common_voice_tk_36922007.wav,Hemmesi doň tutan ýaly torsarylyp gaýgyly otyrdy.
common_voice_tk_36922008.wav,Meseläni özüme öwürmekçi däldim
common_voice_tk_36922009.wav,Biraz törde bolsa has täze gapylar gördi.
common_voice_tk_36922010.wav,çarhyň içinde synçylyga pursat tapan adamlar tükeniksiz üýtgeşmäniň teýindäki üýtgemeýänleri görüp bildiler.
common_voice_tk_36922011.wav,"- Işan agany alyp gel, nikamyzy gyýdyr."
common_voice_tk_36926215.wav,Belki öldüren ýyllarymy direltmegiň ugryny taparyn.
common_voice_tk_36926216.wav,- Saglykmy?
common_voice_tk_36926217.wav,Fotik zonada ýaşaýan fitoplanktonlar diýilýän jandarjyklar bar.
common_voice_tk_36926218.wav,"Ýöne aýlanyp çykanymdan soň, nähili hala düşjegimi bilemok."
common_voice_tk_36932262.wav,ýetginjegiň biri: «O näme diýdi-gaý?» diýip
common_voice_tk_36932263.wav,Geýnüwli ýigidiň ogluny öwüp aýdanlaryny gaýta-gaýta gaýtalady.
common_voice_tk_36932264.wav,Olam ejesi bilen olaryň üstünden gol tutuşyp uçup barýalar.
common_voice_tk_36932265.wav,Pir çuň pikirе gidipdir-dе ahyry köpеgе:
common_voice_tk_36932266.wav,– Men howlugýan-laý.
common_voice_tk_36932284.wav,«Nähili etsem okyjy gowy kabul eder?»
common_voice_tk_36932285.wav,"Soň güýz düşer, aňyrsam «gazaply gyş…»"
common_voice_tk_36932286.wav,Ýigitlerem mundan artyk ýakynlaşman yzlaryna dolandylar.
common_voice_tk_36932288.wav,"jedele-de goşulmazdy, howsala-da düşmezdi."
common_voice_tk_36932289.wav,Näme üçin?
common_voice_tk_36932367.wav,Duşman top okundan soň pyýada goşuny bilen hüjüme geçýärdi.
common_voice_tk_36932368.wav,Azatlygyň we güýjüň mukdaryny manyly edýän zat onuň ugry.
common_voice_tk_36932369.wav,Ýene şol garrylar göz öňüme gelip gitdi.
common_voice_tk_36932370.wav,"Hatda Ýeriň reňkem berk, ädimleriň reňkem…"
common_voice_tk_36932371.wav,Soňam din-iman meselesi.
common_voice_tk_36932377.wav,Şol bada-da tarapyň müň dürli goşmaça taraplary ýitirim boldy.
common_voice_tk_36932378.wav,Ýürek barha joş alýar
common_voice_tk_36932379.wav,"Emma şonda-da, özümi gözleýän zadyny ýitiren ýerinden gözlemeýän adama meňzetdim."
common_voice_tk_36932380.wav,Aramyzda rak keseliniň adyny eştmedigimiz ýokdur.
common_voice_tk_36932382.wav,kaýylam bolýaň ýöne gorky başga – ony düşündirip bolmaýa.
common_voice_tk_36932389.wav,Ýalňyzlykdan döreýär.
common_voice_tk_36932390.wav,Ýa şeýtanyň oýnymyka?
common_voice_tk_36932391.wav,Garaňky törde gizlin bir gapy tapdy.
common_voice_tk_36932392.wav,"-Pirim, bоlýar."
common_voice_tk_36932393.wav,Ýa ruhy operasiýa üçin çaşyrmak däl-de oýandyrmak zerurmykan?
common_voice_tk_36932400.wav,Teoriýany düşündirip kelläňizi agyrdyp oturjak däl.
common_voice_tk_36932401.wav,"Ol alňasagam, howsalalam däldi."
common_voice_tk_36932403.wav,Ýa müňlerçe ýyllap bagrynda magma gaýnatdymyka?
common_voice_tk_36932404.wav,"Hany göreli, ýetýämi ýetenokmy?"
common_voice_tk_36932406.wav,"Gysgançlyk edýän diýsem ýalançy, ýöne näme üçindir ýazmasamam ullakan gynanyp gezemok."
common_voice_tk_36932424.wav,Bir gezek Köşiň gaýrasyndaky «Ors öwülýäsi» diýilýän ýere gitdik.
